#,Channel,TMT1_126,TMT1_127,TMT1_128,TMT1_129,TMT1_130,TMT1_131,TMT10_126,TMT10_127,TMT10_128,TMT10_129,TMT10_130,TMT10_131,TMT11_127,TMT11_128,TMT11_129,TMT11_130,TMT11_131,TMT12_127,TMT12_128,TMT12_129,TMT12_130,TMT12_131,TMT2_126,TMT2_127,TMT2_128,TMT2_129,TMT2_130,TMT2_131,TMT3_126,TMT3_127,TMT3_128,TMT3_129,TMT3_130,TMT3_131,TMT4_126,TMT4_127,TMT4_128,TMT4_129,TMT4_130,TMT4_131,TMT5_126,TMT5_127,TMT5_128,TMT5_129,TMT5_130,TMT5_131,TMT6_126,TMT6_127,TMT6_128,TMT6_129,TMT6_130,TMT6_131,TMT7_126,TMT7_127,TMT7_128,TMT7_129,TMT7_130,TMT7_131,TMT8_126,TMT8_127,TMT8_128,TMT8_129,TMT8_130,TMT8_131,TMT9_126,TMT9_127,TMT9_128,TMT9_129,TMT9_130,TMT9_131,Tissue,Ome,Species
30,A2GL_HUMAN,0.01425964,-0.053347677,0.332746218,-0.065294564,0.232404433,-0.020655391,-0.381851944,0.928315577,-0.039025085,0.416042473,-0.009442473,-0.004597641,0.02325459,-0.111184328,0.063599163,-0.132130603,0.036184108,-0.158165302,0.204639987,-0.051176986,0.077180556,0,0.242838371,0.2422255,-0.29362101,-0.008382828,-0.265792942,0.008382828,-0.038317882,0.00357443,0.601486017,0.023263528,-0.310932796,0.021953743,-0.054402931,-0.132082424,-0.272955964,0.356569967,0.238446506,0.009931323,-0.043742694,-0.016977833,0.110623631,0.236748146,-0.254788107,-0.027949454,-0.110185649,-0.037431045,0.466625247,0.044651366,0.009059885,-0.065337402,0.230631571,0.31131112,-0.338296821,-0.055214175,-0.074857642,0.023891557,-0.063882098,-0.021309759,-0.328524185,0.361825383,0.460976429,-0.091728713,-0.067156597,-0.054648201,-0.196374222,0.307782056,0.012765958,0.219254651,SKM,PROT,HUMAN
31,A2MG_HUMAN,-0.133483665,-0.036595942,0.882209406,-0.537151317,0.971878853,-0.040803026,-0.500674164,1.279935845,-0.296189697,0.122648175,-0.015541002,0.073697808,0,-0.000126985,0.050591701,-0.229380764,0.469137625,0,0.095583126,-0.076184265,-0.005979581,0,0.379174376,0.063171766,-0.177750746,-0.152296983,-0.115098614,0.25062774,-0.051914861,0.007948781,0.658009221,-0.054386844,-0.389137277,0.07963424,0.007816779,-0.430621066,-0.464163365,0.052905708,0.454137338,0.109522679,-0.330979968,-0.029536032,0.494416221,-0.057607452,0.007621562,0.163518866,0.021828458,-0.329794181,0.411567247,0.470929564,-0.288276702,0.008118583,0.569872052,0.325774436,-0.252712587,-0.297902601,-0.234336747,0.177345084,-0.396138737,-0.311883974,-0.084675686,0.443041639,0.232127136,0.204130945,-0.173635843,-0.060138194,-0.185807757,0.985338746,-0.007736278,0.551168235,SKM,PROT,HUMAN
32,AAAS_HUMAN,0.1271713,0.02099095,-0.05070116,-0.02099095,0.1444973,-0.3498271,0.05870288,-0.1924551,-0.03706171,0.0495729,-0.005932694,-0.01650688,NA,NA,NA,NA,NA,-0.1871124,0.02376928,-0.1940015,0,0.0928702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2758899,0.1346548,0.0517463,-0.01927124,-0.002925542,0.002925542,NA,NA,NA,NA,NA,NA,-0.01695628,0.01695628,0.1452621,0.0786293,-0.03748478,-0.03253495,0.02699561,0.1882741,-0.1945877,0.2468223,-0.1620801,-0.1492859,-0.147339474,-0.119080156,0.052550481,0.158637202,-0.043329157,0.12763009,SKM,PROT,HUMAN
33,AACS_HUMAN,0.125236,-0.08626128,0.01594206,-0.0389668,0.2456623,-0.01594206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
34,AACT_HUMAN,-0.091956735,-0.041831779,0.831048536,-0.306153023,0.769550193,-0.081004295,-0.418492701,1.275286985,-0.287027256,0.243774815,0.04666329,-0.054999875,0,-0.265655475,0.265819359,-0.270613203,0.058992429,-0.003121824,0.290516585,0,0,-0.006464338,0.424205335,0.045648874,-0.405782162,0.036985078,-0.313036681,0.025268269,-0.051583399,0.185676121,0.379263119,-0.001385223,-0.374324338,-0.038371299,0.093485543,-0.250745853,-0.405176189,0.113194455,0.385355125,-0.040926615,-0.189217142,0.037021848,0.283719228,-0.005747788,-0.037657819,0.007005214,-0.265233595,-0.133925143,0.485131664,0.446942355,0.012753898,-0.078557774,0.295359085,-0.002067638,-0.398598686,-0.098938565,0.060403888,0.01427206,-0.204183003,-0.241539548,-0.119759131,0.497665911,0.62271605,0.03303744,-0.210110126,-0.068949007,-0.272447806,0.608596371,0.070047427,0.282124242,SKM,PROT,HUMAN
35,AAKB2_HUMAN,0.02539608,0.007423458,-0.125626862,0.030331629,0.004858041,-0.007423458,-0.003038587,-0.110353638,0.019980621,0.030617867,-0.13141163,0.03690598,-0.048428659,0,0.006760064,0.042019931,0,-0.04832086,-0.091047758,0.050157329,0,0.128446042,0.008849088,-0.101235969,0.009287134,0.107567391,0.004034108,-0.013296655,-0.020616179,0.018210982,-0.13238299,0.054151562,0.059643569,0.041140551,0.049817116,-0.132823101,0.149852462,0.012730829,-0.07985355,0.000338824,-0.012004918,0.03805538,-0.061946909,0.058923705,-0.034973742,0.023090175,0.072052614,0.005042263,-0.007866387,-0.0047449,-0.101359225,0.022290212,-0.024402114,0.042344612,0.016843373,-0.031907048,-0.016269687,0.060994155,0.001411415,-0.031871321,-0.018197109,0.013542732,0.098201327,0.018085112,0.023982729,-0.03024847,0.001848731,0.00839725,-0.087717704,0.060757654,SKM,PROT,HUMAN
36,AAKG1_HUMAN,0.011803831,-0.02806934,0.036335023,-0.100160609,0.081938675,-0.021390907,0.012085098,0.16181711,-0.244002008,0.247320923,-0.263285705,0.056688003,-0.087452459,-0.095174483,0,0,0.726821114,0,0.008832178,-0.045784684,-0.011461034,0.094910933,0.042262724,-0.16301576,-0.02346823,0.151680416,-0.208084543,0.098527675,0.029216091,-0.279972281,-0.011540649,0.103306554,-0.072576688,0.131198196,0.034523339,-0.029794716,-0.006425868,-0.011363396,-0.15980907,0.22199352,-0.076922108,0.076922108,-0.064758441,0.078267842,-0.103684654,0.260975965,0.088308844,-0.278971913,0.046777446,-0.056126609,-0.06220751,0.126140943,0.199894002,-0.068183385,-0.070654647,-0.060292971,0.007473946,0.540072011,-0.210114549,0.061009261,-0.081408325,0.005383469,0.112008752,0.090083186,-0.185778738,-0.022486058,0.09490861,0.043463905,-0.071059945,0.13604715,SKM,PROT,HUMAN
37,AAKG2_HUMAN,-0.442037665,0.177543451,-0.187028006,-0.277671269,0.279111202,0.323318234,0.05366639,-0.0467448,0.0467448,-0.7579581,-0.4041236,0.07274582,0,-0.682014499,0.501234631,-0.125476806,0.698210926,NA,NA,NA,NA,NA,-0.1666556,0.9784516,-0.3077086,0.03626613,-0.3575259,0.8845382,-0.5649356,-0.6989132,-0.01690701,0.3604553,-0.02293911,0.9053075,NA,NA,NA,NA,NA,NA,-0.3904258,-0.09831457,-0.160253,0.4159358,0.09831457,1.019661,-0.1379102,-0.1874211,0.08765928,0.4146351,-0.08765928,0.4339768,0.2158654,-0.2158654,0.2826735,-0.6881517,-0.5677617,1.079139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
38,AAKG3_HUMAN,-0.1872707,-0.1640104,0.03287086,-0.02550739,0.117103,0.1004572,-0.107428,-0.005618745,-0.2112949,0.005618745,0.5756162,0.03212663,-0.372048957,0.26220736,-0.051898866,0.034932248,0.059336808,0,-0.3131083,0.002124775,0.1195766,0,0.363450216,-0.501393027,0.168312591,-0.378424041,0.281494505,-0.281494505,-0.01836748,0.2546187,-0.2068786,-0.01220254,0.1673251,-0.2306298,0.1049049,0.07304908,0.3193228,-0.3413592,-0.08471105,-0.08790968,-0.0854686,0.4462176,-0.01462326,-0.06924663,0.3734809,0.01462326,-0.007279052,0.62082104,-0.200654746,0.331305763,-0.005596827,-0.096802482,-0.1773057,0.2394331,-0.02735981,-0.06259809,0.0838005,-0.1192399,-0.3564453,0.03257998,0.4003923,0.6000604,-0.6128757,-0.03257998,0.157623997,0.004053786,-0.296999399,-0.017002789,0.263922673,-0.029168669,SKM,PROT,HUMAN
39,AAMDC_HUMAN,-0.26408463,-0.079743252,0.178630303,0.224919272,-0.098879319,0.029067184,0.030612852,-0.66807835,0.171060614,-0.036762372,0.187347355,-0.107992506,-0.170811739,0,0.140035061,0.223771657,-0.066325924,-0.053289443,-0.013927157,0,0.220659906,0,-0.039310572,-0.179399815,0.009531889,0.04553932,0.091687023,-0.014408544,0.016398009,0.09629864,-0.092907187,-0.172079199,0.397561676,-0.057534646,-0.238055591,0.332769266,0.190063964,-0.140019538,-0.185627388,0.203086912,-0.116509424,-0.138042925,0.051686717,0.06962224,0.105684938,-0.009864687,0.051747533,-0.215550148,0.086786279,-0.258550169,0.403960651,-0.022250293,0.161323302,0.284527844,-0.94242283,-0.110562593,-0.04958366,0.060978738,-0.164387387,0.088442691,0.097909969,0.278209527,-0.125088549,-0.147513315,0.225184174,0.173209015,-0.330604498,-0.211942971,-0.021577426,0.046706516,SKM,PROT,HUMAN
40,AAMP_HUMAN,0.09344822,-0.1449783,0.05289049,-0.04343759,-0.05784332,0.000294471,0.002633397,-0.2108667,-0.1266445,0.08124783,-0.006889202,0.04765722,0.228223752,-0.096927611,-0.009935473,-0.196536349,-0.057484658,0,-0.01619588,0.1260537,0.1428534,-0.02535112,-0.008787445,-0.03163413,0.05167383,0.05576723,0.2040037,-0.1987672,0.06618836,-0.02294658,0.09251155,0.02341568,-0.1612423,-0.02975261,-0.007540161,-0.1400707,0.007540161,0.1565282,0.1903339,-0.04551251,-0.03370348,-0.003166144,-0.01758763,-0.0111583,0.05082098,-0.04659705,-0.02062503,0.02062503,0.1406386,0.06971062,-0.1185303,-0.07761437,-0.09277293,0.1090096,0.1137961,-0.02052426,0.08359855,-0.1077158,-0.04921302,0.01398375,0.06357448,0.05783582,-0.08629411,-0.06465056,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
41,AAPK1_HUMAN,0.01229024,-0.160144749,-0.01229024,-0.156122503,0.158254238,0.092548177,-0.03828197,-0.07667794,-0.01169569,0.1731856,0.2922508,-0.0122438,0.146811869,-0.086904317,0.060962702,-0.477759548,-0.190146144,-0.08549344,0,0.1383479,0,-0.2334184,0.017549666,0.002220147,-0.02533157,0.083235681,-0.012781731,0.01799784,0.004623772,-0.0764815,-0.003753464,0.08483812,0.06583329,-0.06583329,-0.006457378,-0.052685586,-0.076491368,0.02655599,-0.005222255,0.145461339,-0.122686,-0.07064592,0.01799013,0.1756833,0.05200361,-0.01819635,0.134465,-0.1131535,0.06919251,0.03700152,-0.01702911,0.08488498,-0.03959272,0.06831243,0.02275271,0.03959272,-0.09919362,0.1852637,NA,NA,NA,NA,NA,NA,-0.022160362,-0.171725754,-0.015487522,0.209912686,0.096910192,-0.116077023,SKM,PROT,HUMAN
42,AAPK2_HUMAN,0.028015208,-0.033232906,-0.000444159,-0.110865547,0.000446225,0.059489518,0.048655058,-0.077762419,-0.034425071,0.101923672,-0.104070064,0.030507052,-0.112087649,0,0,0,0.062588064,0,0,0,-0.037592935,0.120940933,0.002430124,-0.164137017,0.003098059,0.062060296,-0.031641881,0.064851845,0.037677294,-0.062867189,-0.083273485,0.066774991,0.016368722,0.070532538,0.009469735,-0.00797754,0.099859714,-0.00145689,-0.14840987,0.042492749,-0.018836803,-0.039790888,-0.058793448,0.094926014,0.014066953,0.092892882,0.145405125,-0.052913217,-0.039164744,0.008806119,-0.062418703,0.039164744,0.005265511,0.004689049,-0.002724458,-0.043304562,-0.001111605,0.071715251,0.012761821,-0.007050627,0.000911163,-0.000911163,-0.056342344,0.07253709,0.013622364,-0.042486074,-0.0230129,-0.024019787,0.005745239,0.118537599,SKM,PROT,HUMAN
43,AASD1_HUMAN,0.046375853,-0.232492688,0.030176472,0.043342452,0.036184043,-0.131112359,-0.04664666,-0.091129599,0.032177299,0.052310723,0.069203847,-0.089044742,0,-0.043860672,0.040422362,0.140820409,-0.20941252,-0.07816669,0,-0.004550289,0.011798509,0.193282118,0.013434985,0.020660748,0.004123329,-0.117844005,0.092785064,-0.173443375,0.015384781,0.115532832,-0.04279968,0.035345634,0.115734938,-0.196229604,-0.054181833,0.004031345,0.019646942,0.07808625,0.003995679,-0.12785051,-0.085232281,-0.000443649,0.011356184,0.011734887,0.094392535,-0.028260327,-0.216221546,0.07397498,0.03281375,0.095638376,-0.014650232,-0.075191214,-0.102165161,0.00070628,0.063291505,0.013533124,0.014814828,-0.105512475,0.055039328,-0.100669314,-0.011246662,0.034776978,-0.00441591,-0.080119349,0.035467467,-0.020008192,-0.001917657,0.000499254,-0.008788743,0.027665175,SKM,PROT,HUMAN
44,AASS_HUMAN,0.015459115,-0.164102651,-0.041126749,0.159080646,0.156926234,-0.1819222,-0.03336115,0.1655227,0.2017021,-0.131721,-0.1384932,-0.2299012,0.03499772,-0.043347138,0.575815017,-0.037255956,-0.328182469,0,0.4609845,0.1333788,-0.1133311,-0.09294264,0.013530173,0.738898166,-0.182578521,0.002016735,0.050865715,-0.239522745,-0.134627595,-0.39635172,0.094264943,0.210083206,0.367708045,-0.398338818,0.024341381,0.006593895,0.035087833,0.30650023,-0.169547751,-0.209042477,-0.2748078,0.07688322,0.1114521,0.5203977,-0.008896521,-0.3013823,NA,NA,NA,NA,NA,NA,0.1083813,-0.03140899,0.2022238,0.05029754,-0.2621422,-0.1493465,0.456165757,-0.032811073,-0.08716077,0.032811073,-0.018182184,-0.006363818,-0.135570131,0.05225168,0.063915245,0.111590503,-0.038535164,0.05327947,SKM,PROT,HUMAN
45,AATC_HUMAN,0.047141152,0.008706215,-0.061413921,0.019498671,-0.06266038,0.024359331,0.308875995,-0.053184993,0.027672795,-0.322103173,-0.015368035,0.074930092,-0.118709062,-0.018565196,0.167790041,0.138782417,-0.039938776,0,0,0.111496949,-0.224858365,0.046882218,-0.032457058,0.131851959,-0.047571869,-0.085398025,0.019034407,0.097438506,-0.026070186,-0.040324694,-0.156328236,0.169085863,0.036133952,0.02416128,0.111870438,-0.119196226,-0.02286604,0.025858287,-0.033277179,0.038276139,-0.01116744,-0.069328079,-0.108149452,0.046382917,0.098251777,0.045359466,-0.155688798,-0.212006469,0.233710148,-0.070080311,0.162484469,0.068118436,0.06418648,-0.213224062,0.158840079,0.013873687,-0.110664218,0.031698847,0.17200456,-0.058184959,-0.20284306,0.076881234,-0.013353381,0.047997963,0.010237246,0.16123891,0.055330456,-0.346708554,-0.222463352,0.160756443,SKM,PROT,HUMAN
46,AATM_HUMAN,0.054820627,-0.071514593,-0.034936797,0.03253554,0.048585518,-0.032580133,0.426114934,-0.106878356,0.103268696,-0.323239506,0.024363226,-0.05619113,-0.098458206,0,0.197994417,0,0,0.184590373,0,0.083572078,-0.16809075,-0.077640096,-0.19709363,0.37519472,-0.047759908,-0.092643543,0.216801383,-0.003906886,-0.029490087,-0.050817406,-0.292021812,0.183613372,0.171732259,-0.023425414,0.110212201,-0.105828883,0.046664385,-0.11178775,0.026429494,-0.0280101,-0.032243078,-0.024313516,-0.184035352,0.185288632,0.096349458,-0.024329927,-0.037731085,-0.034726156,0.161992749,-0.107583046,0.007257227,0.056900152,-0.137002132,-0.18552226,0.142099651,0.152700296,0.022379679,-0.008570071,0.238466812,-0.026801777,-0.123230398,-0.053113724,-0.031212572,0.060299206,0.041232351,0.377676724,0.085298936,-0.39476529,-0.270737176,0.002131222,SKM,PROT,HUMAN
47,ABCA5_HUMAN,0.182881599,-0.350610145,-0.045748405,0.291600102,0.045748405,-0.206583102,NA,NA,NA,NA,NA,NA,-0.354015908,0,0.633403687,-0.026658841,0.174967445,0.0337147,0,-0.1267348,0.04184361,0.04893279,0.119104802,-0.018551403,0.004726566,0.008383786,-0.195911913,-0.051966324,0.06931337,-0.01412277,-0.1012553,0.05922233,0.07744633,-0.07793041,-0.083183758,-0.024490145,0.096075164,0.232787982,-0.227377024,0.024490145,-0.007205858,-0.05441081,0.1965838,0.23691,-0.06933929,-0.08050751,0.224431653,0.008240773,0.021758909,-0.036057702,-0.100711765,-0.061526077,-0.015110533,-0.148167994,0.287393328,-0.037381572,-0.132028677,0.156614861,0.031842726,-0.114990103,-0.064838205,0.019681789,0.70757769,-0.019681789,0.005661874,0.002629711,-0.01045441,-0.125160801,0.07249397,-0.032607214,SKM,PROT,HUMAN
48,ABCA6_HUMAN,0.2771707,-0.03296006,0.03296006,-0.3868707,-0.123104,0.3132635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.060586349,0.268672556,0.379785833,0.067775326,-0.298323812,-0.237469153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
49,ABCA7_HUMAN,0.323066542,0.107205051,-0.443095866,-0.107205051,-0.141350416,0.164414414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9016873,-0.1139121,-0.447238,0.6498786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SKM,PROT,HUMAN
50,ABCA8_HUMAN,0.367528898,-0.10406817,0.207147304,0.041138734,-0.198745175,-0.1422884,-0.144307189,0.042448926,0.119306006,0.190500548,-0.042448926,-0.371462409,0.338186979,-0.06899782,0,-0.241095953,0,-0.26991988,0.646208446,0,0,-0.174000844,0.088276534,0.184919012,-0.286558267,0.024030657,0.020772487,-0.404810211,0.02853791,0.02051666,0.2411957,-0.02080396,0.02080396,-0.3839444,-0.168519646,0.14645291,-0.14645291,0.315434775,0.179456615,-0.199687166,0.084360607,-0.329675974,0.253912231,-0.01821315,0.010830247,-0.254276967,-0.000854728,0.012768862,-0.209785191,0.175339517,-0.030839149,-0.084568372,-0.03501017,0.2554284,-0.01223773,-0.3280058,0.05618656,-0.006818647,-0.010619576,-0.000595194,-0.000942281,0.352650683,-0.065852781,-0.078599664,0.010586073,-0.214201331,-0.016880516,0.077549702,0.284979468,-0.06519002,SKM,PROT,HUMAN
51,ABCB6_HUMAN,0.037093226,-0.169286352,0.198636339,0.018879964,0.247318554,-0.090002719,-0.1189729,0.8945998,-0.3216764,0.04130083,0.08151385,-0.1045684,-0.261304611,-0.573949589,0.408409365,0.297048662,-0.391890495,-0.1474137,0.2432303,-0.1411547,0.1744608,-0.04628951,0.125673351,-0.123819912,0.020647626,0.064583775,-0.131072431,-0.046065359,0.1058811,0.1380976,0.185614,-0.05274053,-0.1288349,-0.2775332,0.06560256,-0.166188079,0.000835701,-0.163945164,0.113563717,-0.018390133,-0.05984898,0.01888118,0.01001198,-0.06143636,0.06569768,0.01752885,-0.328411078,-0.102971761,0.251868144,0.287381479,-0.100055136,0.003943672,0.03289088,0.08411893,0.004923603,0.001888502,0.000384343,-0.07345063,-0.341096572,0.144976256,0.032623076,0.079969166,0.379257311,-0.376339945,-0.148020387,-0.070509603,-0.171158317,0.09656256,0.085553512,0.087385457,SKM,PROT,HUMAN
52,ABCB7_HUMAN,-0.051144474,-0.067119444,-0.079167723,0.093822042,0.314992636,-0.060923174,0.262705937,0.004867316,-0.020585802,-0.052223992,-0.100272365,0.050285961,0.027792022,-0.351533236,0.07098825,0.122561857,-0.167518613,-0.126285696,0.003829885,0.167484139,-0.153838573,0.003474202,-0.145617427,0.497433447,-0.185716107,0.111246683,-0.007269328,-0.018228478,0.008908534,-0.4077283,-0.04186902,0.3100559,0.2224945,-0.02639655,0.148689444,-0.012741259,-0.051467731,0.041219714,-0.089981067,-0.005656419,-0.032797019,-0.130544995,-0.03425257,0.23519603,0.158032975,0.013352782,-0.09954209,-0.221676323,0.360748267,-0.007823974,-0.026994693,0.09954209,0.020132288,-0.418342446,0.073350697,0.027000541,-0.097288175,0.013766896,-0.051368124,0.018354407,-0.15366511,0.059163176,-0.022834746,0.062211405,-0.104493224,0.148528622,0.043621801,-0.125255679,-0.060187392,0.143419478,SKM,PROT,HUMAN
53,ABCB8_HUMAN,0.07066072,-0.0563776,-0.09940133,-0.03208386,0.106319,0.1630732,-0.08310173,0.8632729,0.08310173,-0.2146111,-0.2591706,0.3281265,0,-0.044062338,0.214681455,0.063534543,0,0,-0.04077698,0.07128357,-0.3720233,0.1968198,-0.09257431,0.390197,-0.1993594,0.07386587,-0.03412856,0.07822358,0.04404374,0.003629569,0.01242805,0.262266,-0.0881351,-0.1734617,0.05353739,0.199417626,-0.255921112,-0.017064743,-0.261819709,-0.024803529,-0.03723743,-0.08311553,-0.1220984,0.2520272,0.09793104,0.03723743,-0.1065338,-0.2720282,0.3666208,0.1080646,-0.06078607,0.1617718,0.03068352,-0.2739707,-0.03068352,-0.1522046,0.1064037,0.1240128,-0.181875604,-0.111248051,-0.168349352,-0.012709194,0.012709194,0.095067959,-0.211313588,0.030806911,-0.082397248,0.132972537,0.061424598,-0.056607756,SKM,PROT,HUMAN
54,ABCBA_HUMAN,-0.1837991,-0.1122399,0.06767633,-0.06767633,0.1504276,-0.0696149,0.064725409,0.373437369,0.029796372,-0.029796372,-0.291952253,-0.026449021,0,-0.016806951,0.026664588,-0.331866759,0.068191347,-0.03029707,0,0.135985,0,0.04131674,-0.2147505,0.2128697,-0.04205854,0.09256235,-0.1301293,0.007929605,-0.05397221,0.1218253,-0.08498029,0.08944454,0.1348903,-0.02140796,0.05228394,0.0391518,-0.2408913,0.02413709,-0.09218438,0.215118,0.2010653,-0.2767029,-0.02990915,0.04534344,0.05213889,0.09191444,-0.370403742,-0.230901373,0.103866625,-0.117541175,0.036506199,0.212362812,-0.03284065,-0.2691999,-0.09785626,0.1459443,-0.01958445,0.3326547,0.002056174,0.04986304,-0.077646936,0.002489839,-0.190628929,0.203313718,-0.11930843,0.032556728,0.031072498,-0.025323129,-0.030212814,0.1213095,SKM,PROT,HUMAN
55,ABCC9_HUMAN,0.202326584,-0.278480602,0.053626968,0.005845762,0.042896501,-0.630639185,-0.047886324,0.009084942,-0.00276226,0.103188171,0.044476582,-0.10327351,-0.007114286,-0.06453338,-0.016021267,0.277660568,0,-0.06871344,-0.001493666,0,0.05942412,0,0.158338775,-0.032321747,0.050632347,-0.01488405,0.042517824,-0.176106515,0.1596256,-0.1897414,-0.01977089,-0.01418973,0.07323985,0.04444165,0.004422345,-0.004569548,-0.058817114,0.00423714,0.003882239,0.120241005,-0.030768513,0.043546828,0.02334415,0.119135044,-0.018171742,-0.063806954,-0.088524912,-0.000272673,0.266170901,0.107253941,-0.006491105,-0.153518261,-0.119913373,0.119913373,0.013627526,0.011719718,-0.105084281,0.040143649,-0.007068104,-0.1212562,-0.002082919,0.03963351,0.169985,-0.1207216,0.057049287,-0.062190042,0.026370074,-0.08738932,0.046378123,-0.005134039,SKM,PROT,HUMAN
56,ABCD1_HUMAN,-0.02470817,0.08949964,0.02470817,-0.2563267,-0.1804401,0.06893338,0.1947004,-0.1440907,0.02626788,0.1663877,-0.04789295,-0.209595,0.206924793,-0.321334303,-0.045158243,0.595155179,0,-0.5127184,0.04422076,-0.61503,0.004900653,0,0.065671967,0.055702692,-0.132827099,-0.023136147,0.079045053,-0.085514978,0.1669163,-0.00594597,-0.05519002,0.01203769,-0.106687,0.05477705,NA,NA,NA,NA,NA,NA,-0.07456649,-0.1204115,0.06625737,0.130468,-0.02201959,0.02468996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2034218,0.3765549,-0.4975606,0.3942475,0.1984319,-0.7346571,SKM,PROT,HUMAN
57,ABCD3_HUMAN,0.011118612,0.189263941,0.016054409,-0.024641404,-0.031905318,-0.011118612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09427288,0.02806994,-0.1144868,-0.006895208,0.2075896,0.090278539,0.050709321,-0.032593097,0.052281053,-0.109161866,-0.108950721,0.1260619,-0.04354432,0.125299,0.2131094,-0.1511895,-0.05249106,-0.00168251,0.00168251,-0.293592488,0.070850449,-0.071926266,0.034196505,-0.00914575,0.09128925,-0.00279133,0.06779967,-0.06551925,0.00279133,NA,NA,NA,NA,NA,NA,-0.005374334,0.01072349,0.124235,-0.05120837,0.06221508,-0.06710335,-0.021446072,0.031415515,-0.076372186,0.17895047,0.021446072,0.061310956,-0.008152877,0.135917289,0.146309908,-0.029006524,-0.025976713,-0.200921288,SKM,PROT,HUMAN
58,ABCE1_HUMAN,0.017346293,-0.061978382,-0.009563686,-0.015106061,0.038852902,0.057106529,0.083642576,0.138031406,-0.003731628,-0.004407536,-0.038675701,-0.031619387,-0.087792514,0.064275413,0,0.252841908,-0.12157433,0,0.045313573,0.066991096,-0.151147693,0,0.020474033,-0.032191883,0.017424387,-0.012733786,-0.020474033,0.034624363,0.126232552,-0.138802696,-0.105077714,0.105077714,-0.24442031,0.054829735,0.012802234,-0.149503206,0.159597179,0.041956673,-0.010151639,-0.011134343,0.058965772,-0.082890412,-0.06446559,0.054952674,0.030974846,-0.011881231,0.037662307,0.001020747,0.020153011,-0.045110565,-0.030466338,-0.004305661,0.108347057,-0.167662873,0.087807877,0.023470247,-0.052551274,0.012903711,0.036554145,0.003011578,-0.068149636,0.116005877,-0.01764516,-0.028464527,0.024285749,-0.003640169,0.038233828,0.011878586,-0.060409838,0.052673412,SKM,PROT,HUMAN
