feature_ID,cluster,ome,tissue,feature_raw,feature,female_1w_before,female_2w_before,female_4w_before,female_8w_before,male_1w_before,male_2w_before,male_4w_before,male_8w_before,female_1w_after,female_2w_after,female_4w_after,female_8w_after,male_1w_after,male_2w_after,male_4w_after,male_8w_after,gene_symbol
ENSRNOG00000005377,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005377,TRNSCRPT;ADRNL;ENSRNOG00000005377,-0.321749458030308,-2.55417846358442,-1.16818322234095,-2.09004066422518,2.43514612550776,-0.372350557533596,0.181236958162813,-1.44404959203238,0.59390974762968,-1.09182982052736,0.122635427582002,-0.569197778827358,-1.11256203425161,-2.21214798419838,-0.798234815720711,-3.50816087523311,Tmem11
ENSRNOG00000005418,2,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005418,TRNSCRPT;ADRNL;ENSRNOG00000005418,-1.61614367102374,-2.74046472490956,-2.12782322023175,-1.93766932572449,3.42845482143682,0.999435349630847,0.320330015800118,0.60896834776189,-0.251063907844355,-0.33204951226086,0.424989656068821,1.80109544300826,-1.83970279847092,-1.12753649587796,-1.39736054738116,-1.48764942497251,Trap1
ENSRNOG00000005418,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005418,TRNSCRPT;BAT;ENSRNOG00000005418,-0.877514831330303,-1.72177826769233,-1.16105077900394,-2.31265655912524,-1.18783329596873,-1.24685865037496,-1.9204058972843,-6.21713945008788,-1.56322398038321,-1.92175779190474,-1.42581627866543,-1.03573944901626,-1.04777990474479,-0.918342822856439,0.210195579935038,-1.04037332215765,Trap1
ENSRNOG00000005512,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005512,TRNSCRPT;BAT;ENSRNOG00000005512,-0.576400514511737,-0.761751527654057,0.0847547765783132,-1.79052628818285,-0.808194796972339,-0.844006088084641,-1.6966043690622,-6.64253690308927,-1.20703037407175,-0.673410256002571,0.245398974492817,-0.416989962345929,-0.667255723430169,-0.539133319018329,0.101712033975026,-1.60491996341942,Ndufa4
ENSRNOG00000005512,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005512,TRNSCRPT;ADRNL;ENSRNOG00000005512,-2.97332199897091,-3.85581639176354,-2.96930583703399,-3.43953908110305,4.56931255697148,0.681087262119601,0.525877414932948,0.64598930851258,-3.41870956403935,-2.46030287779251,-1.31771641450764,-1.35288841798606,-0.722488578046201,-3.35448664850573,-1.57146003790999,-2.45211720370828,Ndufa4
ENSRNOG00000005512,1,TRNSCRPT,SKM-VL,TRNSCRPT;SKMVL;ENSRNOG00000005512,TRNSCRPT;SKM-VL;ENSRNOG00000005512,0.881351397132942,0.538790307720567,2.79799771504041,3.3440921887028,0.907143881677568,1.00402539921934,1.75617184440556,1.67823693632022,-0.278542480079935,-0.794898312599568,0.208484947472915,0.303182823663825,1.31691190871603,1.0878038882515,1.18817557060287,0.679305140638469,Ndufa4
ENSRNOG00000005587,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005587,TRNSCRPT;ADRNL;ENSRNOG00000005587,-2.98081360933644,-3.90957883839264,-2.8996578731333,-3.467703302971,4.9195123933598,1.18271279591103,0.596095691847029,0.905767636037323,-3.25809794331795,-2.2706079714889,-0.863919628054301,-0.994004073102745,-0.686170949011719,-1.57138571364658,-1.40591486705375,-1.61876987594845,Suclg1
ENSRNOG00000005587,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005587,TRNSCRPT;BAT;ENSRNOG00000005587,-0.829015003026268,-1.62817701565852,-0.678239174827361,-1.77621495569329,-0.378976559943717,-0.19366710355109,-1.64860574278355,-6.22772238490747,-1.41483766718747,-1.70553003649383,-0.735445506004952,-0.427657513359396,-0.0580184348819687,0.313275213855373,0.278666770122478,-1.28124135364098,Suclg1
ENSRNOG00000005614,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005614,TRNSCRPT;BAT;ENSRNOG00000005614,0.797962743668045,0.202774482104632,0.834149266973785,-0.935409987121498,0.531911861201899,0.472701545430705,-1.10365150117809,-5.85491234330802,0.635805358656209,0.425703206782259,0.991072686886361,0.0976189410934076,0.97105036832779,1.00200310425209,0.532376443943723,-1.30371751634144,Txn2
ENSRNOG00000005618,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005618,TRNSCRPT;ADRNL;ENSRNOG00000005618,-3.69401203856731,-3.67905565074661,-2.73213818871728,-3.58934457824282,4.07020019830972,0.273858740691154,-0.139762246582783,0.613513541345573,-4.29228379854283,-1.50658206346365,-0.61426347845644,-1.21982313370843,-1.2074500792628,-2.66456771096354,-2.3206345711567,-1.35918176721808,Fmc1
ENSRNOG00000005618,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005618,TRNSCRPT;BAT;ENSRNOG00000005618,-0.617736225547452,-1.06786952295607,-0.654360515930864,-1.47130832955063,-0.381400835315166,-0.425340710799251,-1.13139955615377,-6.06718511063495,-1.21632291151192,-1.06187112521996,-0.751678764479557,-0.0627065995284453,-0.25949623407345,-0.248510085245614,-0.249250758169147,-2.24290062889807,Fmc1
ENSRNOG00000005668,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005668,TRNSCRPT;ADRNL;ENSRNOG00000005668,-2.4078806496762,-2.86824301763204,-2.00771253080091,-2.12713185674216,3.58927214698304,0.379483232223641,0.183923733223497,0.752199375636712,-1.85990120197655,-0.412116287737551,0.632857355654617,1.04436919810891,-2.91405510163016,-3.88721953878512,-2.41614184006495,-1.6375168121625,Ndufa8
ENSRNOG00000005686,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005686,TRNSCRPT;BAT;ENSRNOG00000005686,0.282023792468983,-1.13496520271947,-0.465921321436698,-1.85116587956944,-0.292257181998942,-0.301112729601618,-2.06330828498645,-6.99764221625967,-0.00311532339715976,-1.12187651577164,-0.508622376539944,-0.540408228223948,0.110618541339529,0.318031695261553,0.0729780776556798,-1.69539236971604,Suclg2
ENSRNOG00000005698,1,TRNSCRPT,SKM-VL,TRNSCRPT;SKMVL;ENSRNOG00000005698,TRNSCRPT;SKM-VL;ENSRNOG00000005698,0.986705449031668,0.358693541291083,3.6378701927802,4.39641477102584,1.91525095243197,1.92142611657185,2.57366896195584,1.80976778705082,-0.331968109242534,-1.1217865598689,0.521422520150771,0.678152878464775,3.15764118228104,2.71234646095343,2.58742171461706,0.766996551865467,Ndufa5
ENSRNOG00000005698,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005698,TRNSCRPT;BAT;ENSRNOG00000005698,0.693992610444452,0.244189207977678,1.05914504390159,-0.501209420018881,-0.855140126667348,-1.56740878499099,-1.81753855036766,-5.44525823821411,0.504034883816681,0.55838629356689,1.33884617582972,0.745001350293957,-0.72372706250961,-1.37581131507123,-0.540027978535915,-1.56473693546137,Ndufa5
ENSRNOG00000005877,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005877,TRNSCRPT;BAT;ENSRNOG00000005877,-1.04206993740773,-0.173289744416547,-0.103737682661064,-2.41453505021731,0.545235427516113,0.121304655590004,-0.537742830210066,-5.85643922306862,-1.29401113456122,-0.0187205441466441,-0.055620138029973,-1.51406715864884,1.0420566348308,0.68721701147657,1.3637884989898,-1.07022987238098,Lrpprc
ENSRNOG00000005877,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005877,TRNSCRPT;ADRNL;ENSRNOG00000005877,-2.50345588089835,-3.72586850089806,-3.04437812369648,-3.24219320002935,4.25862646844407,0.884217036089554,0.392309097772065,0.890379447856387,-2.87797602127459,-2.76701134983235,-1.78468870220481,-1.03418634944547,-2.06910877833661,-3.04512462157176,-2.45938492158229,-1.76542078206302,Lrpprc
ENSRNOG00000005987,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000005987,TRNSCRPT;BAT;ENSRNOG00000005987,-0.121759674758455,-0.383656700083941,-0.371761161493309,-2.4075650358956,0.750155509460845,2.20296577628249,-1.0947822960415,-4.68118233547945,-0.452631832640721,-0.220037491153424,-0.361051541115221,-1.32040481292819,1.08812436632777,2.79554427461554,0.40406134885636,-0.751587447093612,Suox
ENSRNOG00000005987,4,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000005987,TRNSCRPT;ADRNL;ENSRNOG00000005987,-3.05948378460109,-3.27055878807477,-2.82224231056781,-1.83128458783823,2.50960712818357,0.192469542090082,-0.227411095906951,0.499949666218776,-2.96619772195964,-1.34680719497264,-0.996682058687408,1.24047982678733,-1.62877125506671,-1.71059006244917,-1.56909047183486,-0.866391397250205,Suox
ENSRNOG00000006067,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000006067,TRNSCRPT;BAT;ENSRNOG00000006067,-0.339358042058901,-0.216183014419268,0.108157197150476,-1.39107960593858,0.466644248612117,0.544681747559367,-0.894797653467449,-4.75596900329024,-0.624789517223624,-0.00138375126454071,0.221408320206655,-0.30462018475705,0.905182059570812,1.13280847102326,0.845896029017092,-0.482071930067899,Aifm1
ENSRNOG00000006364,3,TRNSCRPT,BAT,TRNSCRPT;BAT;ENSRNOG00000006364,TRNSCRPT;BAT;ENSRNOG00000006364,-0.894004067152569,-0.412497188919438,-0.239947677723284,-1.91089838860106,-0.124422747192599,-0.783621208061789,-1.47282917836192,-6.40915296871038,-1.51395695073109,-0.246957694278256,-0.218063348893667,-0.641659487158017,0.256789260459733,-0.405212086404829,0.490383951870316,-1.3728811726417,Dld
ENSRNOG00000006364,2,TRNSCRPT,ADRNL,TRNSCRPT;ADRNL;ENSRNOG00000006364,TRNSCRPT;ADRNL;ENSRNOG00000006364,-1.92556040032823,-3.40195763017379,-2.42051190442481,-2.80769819516893,4.35838827041528,1.06526485996929,0.794376214417976,0.337406466293166,-1.01378360576856,-1.74829661115325,0.11532831957049,0.251127428916269,-0.4400215280737,-1.17412885169411,-0.286403733197177,-2.44407093377209,Dld
ENSRNOG00000006364,1,TRNSCRPT,SKM-VL,TRNSCRPT;SKMVL;ENSRNOG00000006364,TRNSCRPT;SKM-VL;ENSRNOG00000006364,1.07920750664236,1.01800098521954,3.25276677542087,4.33016003830475,0.643438772608613,0.308967358640736,1.36772874414067,0.525268557552857,-0.617266083068773,-1.04846957425352,-0.17753020336153,0.184888219602077,1.04751556214762,-0.252980033272987,0.492877846135803,-1.90837079393595,Dld
